Date,Team A,Team B,Home/Away,Result
11/23/2024,Cairn,Bryn Mawr,Road,L
11/23/2024,St. Joseph's LI,Sarah Lawrence,Road,W
11/23/2024,Sarah Lawrence,St. Joseph's LI,Road,L
11/23/2024,TX Lutheran,Puget Sound,Road,W
11/23/2024,Puget Sound,TX Lutheran,Road,L
11/23/2024,Wilmington OH,Berea,Home,W
11/23/2024,Berea,Wilmington OH,Road,L
11/23/2024,Rutgers-Newark,York NY,Road,W
11/23/2024,York NY,Rutgers-Newark,Road,L
11/23/2024,SW Univ TX,Pacific,Road,W
11/23/2024,Pacific,SW Univ TX,Road,L
11/23/2024,S Maine,Thomas ME,Home,W
11/23/2024,Thomas ME,S Maine,Road,L
11/23/2024,W New England,St. Joseph CT,Road,W
11/23/2024,St. Joseph CT,W New England,Road,L
11/23/2024,Brevard,Peace,Home,W
11/23/2024,Peace,Brevard,Road,L
11/23/2024,Colby-Sawyer,Fitchburg St.,Home,W
11/23/2024,Fitchburg St.,Colby-Sawyer,Road,L
11/23/2024,S Virginia,Meredith,Home,W
11/23/2024,Meredith,S Virginia,Road,L
11/23/2024,Middlebury,Union NY,Home,W
11/23/2024,Union NY,Middlebury,Road,L
11/23/2024,Emory,Belhaven MS,Road,W
11/23/2024,Belhaven MS,Emory,Road,L
11/23/2024,Carroll,Hope,Road,W
11/23/2024,Hope,Carroll,Road,L
11/23/2024,Manhattanville,Mt. St. Vincent,Home,W
11/23/2024,Mt. St. Vincent,Manhattanville,Road,L
11/23/2024,Trine,Ohio Northern,Home,W
11/23/2024,Ohio Northern,Trine,Road,L
11/23/2024,Lesley,Bard,Home,W
11/23/2024,Bard,Lesley,Road,L
11/23/2024,Rensselaer,ME Farmington,Neutral,W
11/23/2024,ME Farmington,Rensselaer,Road,L
11/23/2024,Eastern Connecticut,U New England,Neutral,W
11/23/2024,U New England,Eastern Connecticut,Road,L
11/23/2024,St. Elizabeth,NVU-Lyndon,Neutral,W
11/23/2024,NVU-Lyndon,St. Elizabeth,Road,L
11/23/2024,Bates,MIT,Neutral,W
11/23/2024,MIT,Bates,Road,L
11/23/2024,St. Lawrence,Westfield St.,Road,W
11/23/2024,Westfield St.,St. Lawrence,Road,L
11/23/2024,Colorado Col,Macalester,Road,W
11/23/2024,Macalester,Colorado Col,Road,L
11/23/2024,Hunter,MA Boston,Home,W
11/23/2024,MA Boston,Hunter,Road,L
11/23/2024,Delaware Val,Lancaster Bib,Neutral,W
11/23/2024,Lancaster Bib,Delaware Val,Road,L
11/23/2024,Transylvania,Lyon,Neutral,W
11/23/2024,Lyon,Transylvania,Road,L
11/23/2024,Rhode Island College,Albertus Magnus,Home,W
11/23/2024,Albertus Magnus,Rhode Island College,Road,L
11/23/2024,Frank & Marsh,Alvernia,Home,W
11/23/2024,Alvernia,Frank & Marsh,Road,L
11/23/2024,SUNY Cobleskill,Baruch,Neutral,W
11/23/2024,Baruch,SUNY Cobleskill,Road,L
11/23/2024,WashU,Wisconsin Lutheran,Home,W
11/23/2024,Wisconsin Lutheran,WashU,Road,L
11/23/2024,Gettysburg,Marymount,Road,W
11/23/2024,Marymount,Gettysburg,Road,L
11/23/2024,Simpson (Iowa),N Central MN,Home,W
11/23/2024,N Central MN,Simpson (Iowa),Road,L
11/23/2024,Utica,Wellesley,Home,W
11/23/2024,Wellesley,Utica,Road,L
11/23/2024,Bridgewater MA,Emerson,Home,W
11/23/2024,Emerson,Bridgewater MA,Road,L
11/23/2024,Whitworth,Caltech,Road,W
11/23/2024,Caltech,Whitworth,Road,L
11/23/2024,Calvin,Mt. Union,Neutral,W
11/23/2024,Mt. Union,Calvin,Road,L
11/23/2024,Case Western,Pitt-Greensburg,Road,W
11/23/2024,Pitt-Greensburg,Case Western,Road,L
11/23/2024,Millsaps,Centenary,Neutral,W
11/23/2024,Centenary,Millsaps,Road,L
11/23/2024,Allegheny,Chatham,Home,W
11/23/2024,Chatham,Allegheny,Road,L
11/23/2024,Albright,Stockton,Road,W
11/23/2024,Stockton,Albright,Road,L
11/23/2024,Christopher Newport,Widener,Road,W
11/23/2024,Widener,Christopher Newport,Road,L
11/23/2024,Plattsburgh St.,Clarkson,Home,W
11/23/2024,Clarkson,Plattsburgh St.,Road,L
11/23/2024,Coe,Augustana,Road,W
11/23/2024,Augustana,Coe,Road,L
11/23/2024,Oswego St.,Alfred,Home,W
11/23/2024,Alfred,Oswego St.,Road,L
11/23/2024,Stevens,TCNJ,Home,W
11/23/2024,TCNJ,Stevens,Road,L
11/23/2024,St. Catherine,UW-Superior,Road,W
11/23/2024,UW-Superior,St. Catherine,Road,L
11/23/2024,SUNYIT,Alfred St.,Home,W
11/23/2024,Alfred St.,SUNYIT,Road,L
11/23/2024,Concordia Moorhead,UW-Stout,Road,W
11/23/2024,UW-Stout,Concordia Moorhead,Road,L
11/23/2024,WPI,Curry,Home,W
11/23/2024,Curry,WPI,Road,L
11/23/2024,Carnegie Mellon,Denison,Road,W
11/23/2024,Denison,Carnegie Mellon,Road,L
11/23/2024,Muhlenberg,DeSales,Road,W
11/23/2024,DeSales,Muhlenberg,Road,L
11/23/2024,Kalamazoo,Dominican IL,Home,W
11/23/2024,Dominican IL,Kalamazoo,Road,L
11/23/2024,E Mennonite,Wilson,Home,W
11/23/2024,Wilson,E Mennonite,Road,L
11/23/2024,East Texas Baptist,Schreiner,Road,W
11/23/2024,Schreiner,East Texas Baptist,Road,L
11/23/2024,McDaniel,Eastern Univ,Road,W
11/23/2024,Eastern Univ,McDaniel,Road,L
11/23/2024,Illinois Wesleyan,Edgewood,Home,W
11/23/2024,Edgewood,Illinois Wesleyan,Road,L
11/23/2024,Wesleyan CT,Geneseo St.,Neutral,W
11/23/2024,Geneseo St.,Wesleyan CT,Road,L
11/23/2024,Geneva,Waynesburg,Home,W
11/23/2024,Waynesburg,Geneva,Road,L
11/23/2024,Pomona-Pitzer,George Fox,Home,W
11/23/2024,George Fox,Pomona-Pitzer,Road,L
11/23/2024,Pfeiffer,Greensboro,Home,W
11/23/2024,Greensboro,Pfeiffer,Road,L
11/23/2024,Grove City,Franciscan OH,Home,W
11/23/2024,Franciscan OH,Grove City,Road,L
11/23/2024,Gwynedd-Mercy,King's PA,Road,W
11/23/2024,King's PA,Gwynedd-Mercy,Road,L
11/23/2024,Ohio Wesleyan,Heidelberg,Road,W
11/23/2024,Heidelberg,Ohio Wesleyan,Road,L
11/23/2024,Brockport St.,Hobart & Smith,Road,W
11/23/2024,Hobart & Smith,Brockport St.,Road,L
11/23/2024,St. Joseph's ME,Husson,Home,W
11/23/2024,Husson,St. Joseph's ME,Road,L
11/23/2024,IL Tech,Illinois Col,Road,W
11/23/2024,Illinois Col,IL Tech,Road,L
11/23/2024,Randolph-Macon,Johns Hopkins,Home,W
11/23/2024,Johns Hopkins,Randolph-Macon,Road,L
11/23/2024,Mt. St. Joseph,Asbury,Home,W
11/23/2024,Asbury,Mt. St. Joseph,Road,L
11/23/2024,Scranton,Juniata,Home,W
11/23/2024,Juniata,Scranton,Road,L
11/23/2024,Keuka,SUNY Delhi,Home,W
11/23/2024,SUNY Delhi,Keuka,Road,L
11/23/2024,Immaculata,Keystone,Home,W
11/23/2024,Keystone,Immaculata,Road,L
11/23/2024,UW-La Crosse,Lakeland,Road,W
11/23/2024,Lakeland,UW-La Crosse,Road,L
11/23/2024,Linfield,Concordia TX,Neutral,W
11/23/2024,Concordia TX,Linfield,Road,L
11/23/2024,UW-River Falls,Augsburg,Road,W
11/23/2024,Augsburg,UW-River Falls,Road,L
11/23/2024,Elizabethtown,Lycoming,Home,W
11/23/2024,Lycoming,Elizabethtown,Road,L
11/23/2024,Marietta,Kenyon,Home,W
11/23/2024,Kenyon,Marietta,Road,L
11/23/2024,Messiah,Mary Washington,Home,W
11/23/2024,Mary Washington,Messiah,Road,L
11/23/2024,Adrian,Manchester,Road,W
11/23/2024,Manchester,Adrian,Road,L
11/23/2024,Susquehanna,Moravian,Road,W
11/23/2024,Moravian,Susquehanna,Road,L
11/23/2024,Mt. Aloysius,Valley Forge,Road,W
11/23/2024,Valley Forge,Mt. Aloysius,Road,L
11/23/2024,PSU-Abington,Neumann,Road,W
11/23/2024,Neumann,PSU-Abington,Road,L
11/23/2024,Worcester St,N England Col,Home,W
11/23/2024,N England Col,Worcester St,Road,L
11/23/2024,North Park,Beloit,Road,W
11/23/2024,Beloit,North Park,Road,L
11/23/2024,St. Scholastica,Northland,Home,W
11/23/2024,Northland,St. Scholastica,Road,L
11/23/2024,Norwich,Plymouth St.,Home,W
11/23/2024,Plymouth St.,Norwich,Road,L
11/23/2024,Oberlin,Penn State-Behrend,Home,W
11/23/2024,Penn State-Behrend,Oberlin,Road,L
11/23/2024,Wittenberg,Otterbein,Road,W
11/23/2024,Otterbein,Wittenberg,Road,L
11/23/2024,PSU-Harrisburg,Rutgers-Camden,Home,W
11/23/2024,Rutgers-Camden,PSU-Harrisburg,Road,L
11/23/2024,PSU-Altoona,Penn Col Tech,Home,W
11/23/2024,Penn Col Tech,PSU-Altoona,Road,L
11/23/2024,Benedictine IL,St. Mary's IN,Home,W
11/23/2024,St. Mary's IN,Benedictine IL,Road,L
11/23/2024,Ramapo,Medgar Evers,Road,W
11/23/2024,Medgar Evers,Ramapo,Road,L
11/23/2024,Trinity (Texas),Redlands,Road,W
11/23/2024,Redlands,Trinity (Texas),Road,L
11/23/2024,Suffolk,Rivier,Road,W
11/23/2024,Rivier,Suffolk,Road,L
11/23/2024,Dickinson,Roanoke,Neutral,W
11/23/2024,Roanoke,Dickinson,Road,L
11/23/2024,Nazareth,Rochester,Neutral,W
11/23/2024,Rochester,Nazareth,Road,L
11/23/2024,Haverford,Rosemont,Home,W
11/23/2024,Rosemont,Haverford,Road,L
11/23/2024,St. Mary's MD,Sage,Home,W
11/23/2024,Sage,St. Mary's MD,Road,L
11/23/2024,St. Olaf,MN Morris,Road,W
11/23/2024,MN Morris,St. Olaf,Road,L
11/23/2024,St. Vincent,Thiel,Road,W
11/23/2024,Thiel,St. Vincent,Road,L
11/23/2024,Agnes Scott,Salem NC,Neutral,W
11/23/2024,Salem NC,Agnes Scott,Road,L
11/23/2024,Sewanee,Warren Wilson,Road,W
11/23/2024,Warren Wilson,Sewanee,Road,L
11/23/2024,Farmingdale,St. Joseph's NY,Home,W
11/23/2024,St. Joseph's NY,Farmingdale,Road,L
11/23/2024,John Carroll,SUNY Fredonia,Road,W
11/23/2024,SUNY Fredonia,John Carroll,Road,L
11/23/2024,Ithaca,SUNY New Paltz,Home,W
11/23/2024,SUNY New Paltz,Ithaca,Road,L
11/23/2024,Roger Williams,Tufts,Road,W
11/23/2024,Tufts,Roger Williams,Road,L
11/23/2024,Washington MD,Gallaudet,Home,W
11/23/2024,Gallaudet,Washington MD,Road,L
11/23/2024,Dean,Wentworth Tech,Home,W
11/23/2024,Wentworth Tech,Dean,Road,L
11/23/2024,Oglethorpe,Wesleyan GA,Home,W
11/23/2024,Wesleyan GA,Oglethorpe,Road,L
11/23/2024,UW-Oshkosh,Wheaton (IL),Home,W
11/23/2024,Wheaton (IL),UW-Oshkosh,Road,L
11/23/2024,Catholic,Wilkes,Road,W
11/23/2024,Wilkes,Catholic,Road,L
11/23/2024,Skidmore,Williams,Home,W
11/23/2024,Williams,Skidmore,Road,L
11/23/2024,UW-Stevens Point,Aurora,Neutral,W
11/23/2024,Aurora,UW-Stevens Point,Road,L
11/24/2024,UC Santa Cruz,Occidental,Road,W
11/24/2024,Occidental,UC Santa Cruz,Road,L
11/24/2024,Elmhurst,Eureka,Home,W
11/24/2024,Eureka,Elmhurst,Road,L
11/24/2024,Trinity (Texas),Claremont-Mudd-Scripps,Road,W
11/24/2024,Claremont-Mudd-Scripps,Trinity (Texas),Road,L
11/24/2024,FDU Madison,City Col NY,Home,W
11/24/2024,City Col NY,FDU Madison,Road,L
11/24/2024,Millsaps,Emory,Home,W
11/24/2024,Emory,Millsaps,Road,L
11/24/2024,J&W RI,Bard,Home,W
11/24/2024,Bard,J&W RI,Road,L
11/24/2024,Geneseo St.,St. Joseph CT,Neutral,W
11/24/2024,St. Joseph CT,Geneseo St.,Road,L
11/24/2024,W New England,Wesleyan CT,Home,W
11/24/2024,Wesleyan CT,W New England,Road,L
11/24/2024,NYU,Colby,Home,W
11/24/2024,Colby,NYU,Road,L
11/24/2024,E Mennonite,Hood,Home,W
11/24/2024,Hood,E Mennonite,Road,L
11/24/2024,East Texas Baptist,Rhodes,Neutral,W
11/24/2024,Rhodes,East Texas Baptist,Road,L
11/24/2024,Univ Ozarks,Hendrix,Road,W
11/24/2024,Hendrix,Univ Ozarks,Road,L
11/24/2024,Mt. St. Mary,Yeshiva,Home,W
11/24/2024,Yeshiva,Mt. St. Mary,Road,L
11/24/2024,Salisbury,PSU-Abington,Road,W
11/24/2024,PSU-Abington,Salisbury,Road,L
11/24/2024,Whittier,Whitworth,Home,W
11/24/2024,Whitworth,Whittier,Road,L
11/24/2024,UW-Stevens Point,Earlham,Road,W
11/24/2024,Earlham,UW-Stevens Point,Road,L
11/25/2024,Gustavus Adolphus,Colorado Col,Home,W
11/25/2024,Colorado Col,Gustavus Adolphus,Road,L
11/25/2024,Bowdoin,ME Presque Isle,Road,W
11/25/2024,ME Presque Isle,Bowdoin,Road,L
11/25/2024,Bethel,St. Catherine,Home,W
11/25/2024,St. Catherine,Bethel,Road,L
11/25/2024,Brevard,Warren Wilson,Road,W
11/25/2024,Warren Wilson,Brevard,Road,L
11/25/2024,Nichols,Colby-Sawyer,Home,W
11/25/2024,Colby-Sawyer,Nichols,Road,L
11/25/2024,DeSales,Moravian,Home,W
11/25/2024,Moravian,DeSales,Road,L
11/25/2024,Misericordia,Juniata,Home,W
11/25/2024,Juniata,Misericordia,Road,L
11/25/2024,Concordia TX,Pac Lutheran,Road,W
11/25/2024,Pac Lutheran,Concordia TX,Road,L
11/25/2024,TX Lutheran,Pacific,Road,W
11/25/2024,Pacific,TX Lutheran,Road,L
11/25/2024,Piedmont,Berea,Home,W
11/25/2024,Berea,Piedmont,Road,L
11/26/2024,DePauw,Albion,Home,W
11/26/2024,Albion,DePauw,Road,L
11/26/2024,Wesleyan CT,Clark MA,Home,W
11/26/2024,Clark MA,Wesleyan CT,Road,L
11/26/2024,Concordia IL,Hartford,Home,W
11/26/2024,Hartford,Concordia IL,Road,L
11/26/2024,Hartwick,Morrisville St.,Home,W
11/26/2024,Morrisville St.,Hartwick,Road,L
11/26/2024,Hiram,Hilbert,Road,W
11/26/2024,Hilbert,Hiram,Road,L
11/26/2024,Stevens,Hunter,Home,W
11/26/2024,Hunter,Stevens,Road,L
11/26/2024,Anna Maria,Mt. Holyoke,Home,W
11/26/2024,Mt. Holyoke,Anna Maria,Road,L
11/26/2024,Randolph-Macon,Marymount,Home,W
11/26/2024,Marymount,Randolph-Macon,Road,L
11/26/2024,Stockton,Kean,Home,W
11/26/2024,Kean,Stockton,Road,L
11/26/2024,MA Dartmouth,Roger Williams,Road,W
11/26/2024,Roger Williams,MA Dartmouth,Road,L
11/26/2024,Bethel,Crown MN,Home,W
11/26/2024,Crown MN,Bethel,Road,L
11/26/2024,SUNY Cobleskill,SUNY Oneonta,Road,W
11/26/2024,SUNY Oneonta,SUNY Cobleskill,Road,L
11/26/2024,Valley Forge,Cairn,Road,W
11/26/2024,Cairn,Valley Forge,Road,L
11/26/2024,St. Norbert,UW-Eau Claire,Road,W
11/26/2024,UW-Eau Claire,St. Norbert,Road,L
11/26/2024,Brockport St.,Penn State-Behrend,Home,W
11/26/2024,Penn State-Behrend,Brockport St.,Road,L
11/26/2024,Ohio Wesleyan,Ohio Northern,Road,W
11/26/2024,Ohio Northern,Ohio Wesleyan,Road,L
11/26/2024,St. Joseph's LI,Old Westbury,Road,W
11/26/2024,Old Westbury,St. Joseph's LI,Road,L
11/26/2024,Westfield St.,Elms,Home,W
11/26/2024,Elms,Westfield St.,Road,L
11/26/2024,Endicott,Emerson,Home,W
11/26/2024,Emerson,Endicott,Road,L
11/26/2024,St. Joseph CT,Western Connecticut,Home,W
11/26/2024,Western Connecticut,St. Joseph CT,Road,L
11/26/2024,Anderson IN,St. Mary's IN,Road,W
11/26/2024,St. Mary's IN,Anderson IN,Road,L
11/26/2024,Muhlenberg,Arcadia,Home,W
11/26/2024,Arcadia,Muhlenberg,Road,L
11/26/2024,Salem MA,Gordon,Home,W
11/26/2024,Gordon,Salem MA,Road,L
11/26/2024,Baldwin Wallace,La Roche,Road,W
11/26/2024,La Roche,Baldwin Wallace,Road,L
11/26/2024,Bethany WV,Waynesburg,Road,W
11/26/2024,Waynesburg,Bethany WV,Road,L
11/26/2024,Amherst,John Jay,Road,W
11/26/2024,John Jay,Amherst,Road,L
11/26/2024,Bates,S Maine,Road,W
11/26/2024,S Maine,Bates,Road,L
11/26/2024,Eureka,Blackburn,Road,W
11/26/2024,Blackburn,Eureka,Road,L
11/26/2024,Simpson (Iowa),Central IA,Home,W
11/26/2024,Central IA,Simpson (Iowa),Road,L
11/26/2024,Chicago,Carroll,Home,W
11/26/2024,Carroll,Chicago,Road,L
11/26/2024,Rowan,Montclair St.,Home,W
11/26/2024,Montclair St.,Rowan,Road,L
11/26/2024,Dean,Fitchburg St.,Home,W
11/26/2024,Fitchburg St.,Dean,Road,L
11/26/2024,Frank & Marsh,Centenary NJ,Home,W
11/26/2024,Centenary NJ,Frank & Marsh,Road,L
11/26/2024,Hamilton,SUNYIT,Road,W
11/26/2024,SUNYIT,Hamilton,Road,L
11/26/2024,St. Joseph's ME,ME Farmington,Road,W
11/26/2024,ME Farmington,St. Joseph's ME,Road,L
11/26/2024,Manhattanville,St. Joseph's NY,Road,W
11/26/2024,St. Joseph's NY,Manhattanville,Road,L
11/26/2024,Rutgers-Camden,Rutgers-Newark,Road,W
11/26/2024,Rutgers-Newark,Rutgers-Camden,Road,L
11/26/2024,Salve Regina,Suffolk,Home,W
11/26/2024,Suffolk,Salve Regina,Road,L
11/26/2024,S Virginia,Stevenson,Home,W
11/26/2024,Stevenson,S Virginia,Road,L
11/26/2024,Merchant Marine,Purchase,Road,W
11/26/2024,Purchase,Merchant Marine,Road,L
11/26/2024,Northwestern MN,Carleton,Home,W
11/26/2024,Carleton,Northwestern MN,Road,L
11/26/2024,Pfeiffer,Salem NC,Road,W
11/26/2024,Salem NC,Pfeiffer,Road,L
11/26/2024,Capital,Wooster,Road,W
11/26/2024,Wooster,Capital,Road,L
11/26/2024,Carthage,Lake Forest,Road,W
11/26/2024,Lake Forest,Carthage,Road,L
11/26/2024,Case Western,Mt. Union,Road,W
11/26/2024,Mt. Union,Case Western,Road,L
11/26/2024,Hendrix,Centenary,Road,W
11/26/2024,Centenary,Hendrix,Road,L
11/26/2024,Christopher Newport,Greensboro,Road,W
11/26/2024,Greensboro,Christopher Newport,Road,L
11/26/2024,Clarkson,SUNY Potsdam,Road,W
11/26/2024,SUNY Potsdam,Clarkson,Road,L
11/26/2024,Coe,Loras,Road,W
11/26/2024,Loras,Coe,Road,L
11/26/2024,U New England,Colby,Home,W
11/26/2024,Colby,U New England,Road,L
11/26/2024,TCNJ,Wm Paterson,Road,W
11/26/2024,Wm Paterson,TCNJ,Road,L
11/26/2024,Keuka,Alfred St.,Home,W
11/26/2024,Alfred St.,Keuka,Road,L
11/26/2024,UW-River Falls,Concordia Moorhead,Home,W
11/26/2024,Concordia Moorhead,UW-River Falls,Road,L
11/26/2024,Cornell IA,N Central MN,Road,W
11/26/2024,N Central MN,Cornell IA,Road,L
11/26/2024,Cortland,Skidmore,Road,W
11/26/2024,Skidmore,Cortland,Road,L
11/26/2024,Denison,Mt. St. Joseph,Home,W
11/26/2024,Mt. St. Joseph,Denison,Road,L
11/26/2024,Shenandoah,E Mennonite,Road,W
11/26/2024,E Mennonite,Shenandoah,Road,L
11/26/2024,East Texas Baptist,Belhaven MS,Home,W
11/26/2024,Belhaven MS,East Texas Baptist,Road,L
11/26/2024,CT College,Eastern Connecticut,Home,W
11/26/2024,Eastern Connecticut,CT College,Road,L
11/26/2024,Ursinus,Eastern Univ,Home,W
11/26/2024,Eastern Univ,Ursinus,Road,L
11/26/2024,Ferrum,Randolph Col,Home,W
11/26/2024,Randolph Col,Ferrum,Road,L
11/26/2024,Framingham St.,Regis MA,Road,W
11/26/2024,Regis MA,Framingham St.,Road,L
11/26/2024,Geneva,Thiel,Home,W
11/26/2024,Thiel,Geneva,Road,L
11/26/2024,George Fox,Hardin-Simmons,Home,W
11/26/2024,Hardin-Simmons,George Fox,Road,L
11/26/2024,Buena Vista,Grinnell,Road,W
11/26/2024,Grinnell,Buena Vista,Road,L
11/26/2024,Swarthmore,Gwynedd-Mercy,Home,W
11/26/2024,Gwynedd-Mercy,Swarthmore,Road,L
11/26/2024,UW-Stout,Hamline,Home,W
11/26/2024,Hamline,UW-Stout,Road,L
11/26/2024,Bluffton,Heidelberg,Home,W
11/26/2024,Heidelberg,Bluffton,Road,L
11/26/2024,Rochester,Hobart & Smith,Road,W
11/26/2024,Hobart & Smith,Rochester,Road,L
11/26/2024,Hollins,Roanoke,Home,W
11/26/2024,Roanoke,Hollins,Road,L
11/26/2024,Hope,UW-La Crosse,Home,W
11/26/2024,UW-La Crosse,Hope,Road,L
11/26/2024,Houghton,Buffalo St.,Home,W
11/26/2024,Buffalo St.,Houghton,Road,L
11/26/2024,Aurora,Illinois Col,Home,W
11/26/2024,Illinois Col,Aurora,Road,L
11/26/2024,Illinois Wesleyan,UW-Whitewater,Road,W
11/26/2024,UW-Whitewater,Illinois Wesleyan,Road,L
11/26/2024,J&W RI,Wheaton MA,Road,W
11/26/2024,Wheaton MA,J&W RI,Road,L
11/26/2024,Worcester St,Keene St.,Home,W
11/26/2024,Keene St.,Worcester St,Road,L
11/26/2024,PSU-Harrisburg,Keystone,Road,W
11/26/2024,Keystone,PSU-Harrisburg,Road,L
11/26/2024,King's PA,Wilkes,Road,W
11/26/2024,Wilkes,King's PA,Road,L
11/26/2024,LaGrange,Oglethorpe,Home,W
11/26/2024,Oglethorpe,LaGrange,Road,L
11/26/2024,Elizabethtown,Lebanon Val,Road,W
11/26/2024,Lebanon Val,Elizabethtown,Road,L
11/26/2024,Lyon,MS Women,Road,W
11/26/2024,MS Women,Lyon,Road,L
11/26/2024,Marian WI,Beloit,Road,W
11/26/2024,Beloit,Marian WI,Road,L
11/26/2024,Austin Col,Howard Payne,Home,W
11/26/2024,Howard Payne,Austin Col,Road,L
11/26/2024,Mary Washington,NC Wesleyan,Home,W
11/26/2024,NC Wesleyan,Mary Washington,Road,L
11/26/2024,Guilford,Averett,Road,W
11/26/2024,Averett,Guilford,Road,L
11/26/2024,Messiah,Dickinson,Home,W
11/26/2024,Dickinson,Messiah,Road,L
11/26/2024,Babson,Brandeis,Road,W
11/26/2024,Brandeis,Babson,Road,L
11/26/2024,Middlebury,Castleton,Home,W
11/26/2024,Castleton,Middlebury,Road,L
11/26/2024,Knox,Millikin,Home,W
11/26/2024,Millikin,Knox,Road,L
11/26/2024,Augustana,Monmouth IL,Home,W
11/26/2024,Monmouth IL,Augustana,Road,L
11/26/2024,PSU-Altoona,Mt. Aloysius,Road,W
11/26/2024,Mt. Aloysius,PSU-Altoona,Road,L
11/26/2024,Milwaukee Eng,Mt. Mary,Home,W
11/26/2024,Mt. Mary,Milwaukee Eng,Road,L
11/26/2024,Widener,Neumann,Road,W
11/26/2024,Neumann,Widener,Road,L
11/26/2024,Albertus Magnus,Baruch,Road,W
11/26/2024,Baruch,Albertus Magnus,Road,L
11/26/2024,Wilson,Notre Dame MD,Home,W
11/26/2024,Notre Dame MD,Wilson,Road,L
11/26/2024,Oberlin,Alma,Road,W
11/26/2024,Alma,Oberlin,Road,L
11/26/2024,Penn Col Tech,Lancaster Bib,Home,W
11/26/2024,Lancaster Bib,Penn Col Tech,Road,L
11/26/2024,N Central IL,Benedictine IL,Home,W
11/26/2024,Benedictine IL,N Central IL,Road,L
11/26/2024,Rivier,Plymouth St.,Road,W
11/26/2024,Plymouth St.,Rivier,Road,L
11/26/2024,Principia,Fontbonne,Road,W
11/26/2024,Fontbonne,Principia,Road,L
11/26/2024,New Jersey City,Ramapo,Home,W
11/26/2024,Ramapo,New Jersey City,Road,L
11/26/2024,Berry,Brevard,Home,W
11/26/2024,Brevard,Berry,Road,L
11/26/2024,St. Olaf,Bethany Luth,Home,W
11/26/2024,Bethany Luth,St. Olaf,Road,L
11/26/2024,St. Elizabeth,Rosemont,Home,W
11/26/2024,Rosemont,St. Elizabeth,Road,L
11/26/2024,St. Mary's MD,Gallaudet,Road,W
11/26/2024,Gallaudet,St. Mary's MD,Road,L
11/26/2024,St. Vincent,Franciscan OH,Home,W
11/26/2024,Franciscan OH,St. Vincent,Road,L
11/26/2024,Scranton,Tufts,Road,W
11/26/2024,Tufts,Scranton,Road,L
11/26/2024,Greenville,Spalding,Road,W
11/26/2024,Spalding,Greenville,Road,L
11/26/2024,Springfield,Williams,Home,W
11/26/2024,Williams,Springfield,Road,L
11/26/2024,Farmingdale,Mt. St. Vincent,Home,W
11/26/2024,Mt. St. Vincent,Farmingdale,Road,L
11/26/2024,Bridgewater (VA),VA Wesleyan,Home,W
11/26/2024,VA Wesleyan,Bridgewater (VA),Road,L
11/26/2024,Wartburg,Luther,Road,W
11/26/2024,Luther,Wartburg,Road,L
11/26/2024,Washington & Jefferson,Chatham,Home,W
11/26/2024,Chatham,Washington & Jefferson,Road,L
11/26/2024,Webster,Westminster MO,Home,W
11/26/2024,Westminster MO,Webster,Road,L
11/26/2024,Wentworth Tech,Lesley,Home,W
11/26/2024,Lesley,Wentworth Tech,Road,L
11/26/2024,Bridgewater MA,Rhode Island College,Home,W
11/26/2024,Rhode Island College,Bridgewater MA,Road,L
11/26/2024,Grove City,Westminster PA,Road,W
11/26/2024,Westminster PA,Grove City,Road,L
11/26/2024,Wheaton (IL),Concordia WI,Road,W
11/26/2024,Concordia WI,Wheaton (IL),Road,L
11/26/2024,Sarah Lawrence,Yeshiva,Home,W
11/26/2024,Yeshiva,Sarah Lawrence,Road,L
11/26/2024,Gettysburg,York PA,Home,W
11/26/2024,York PA,Gettysburg,Road,L
11/26/2024,Bryn Athyn,Cedar Crest,Home,W
11/26/2024,Cedar Crest,Bryn Athyn,Road,L
11/27/2024,Hardin-Simmons,Pacific,Road,W
11/27/2024,Pacific,Hardin-Simmons,Road,L
11/27/2024,Howard Payne,Dallas Univ,Road,W
11/27/2024,Dallas Univ,Howard Payne,Road,L
11/27/2024,SW Univ TX,LeTourneau,Home,W
11/27/2024,LeTourneau,SW Univ TX,Road,L
11/27/2024,Hartford,IL Tech,Road,W
11/27/2024,IL Tech,Hartford,Road,L
11/27/2024,Lasell,MA Boston,Home,W
11/27/2024,MA Boston,Lasell,Road,L
11/27/2024,North Park,Olivet MI,Home,W
11/27/2024,Olivet MI,North Park,Road,L
11/27/2024,UW-Superior,St. Scholastica,Home,W
11/27/2024,St. Scholastica,UW-Superior,Road,L
